summons_number,street_codes,house_number,source_street_name,violation_location,violation_precinct,precinct_borough,violation_location_borough,candidate_method,candidate_boroughs,display_valid_boroughs,validated_boroughs,suggested_borough,status,confidence,validation_method,geosupport_street_names,street_name_similarity,latitude,longitude,candidate_details
1498739155,40404|40404,630,ISHAM,,0,,,exact_code_tuple_ranked,Bronx|Brooklyn|Manhattan|Queens|Staten Island,,,,unmatched,,,,0.0,,,"[{""borough"":""Bronx"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Brooklyn"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""}]"
1495603556,40404|40404,7,MARCUS GARVEY,,0,,,exact_code_tuple_ranked,Bronx|Brooklyn|Manhattan|Queens|Staten Island,,,,unmatched,,,,0.0,,,"[{""borough"":""Bronx"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Brooklyn"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""}]"
1494198563,40404|40404,2155,GRAND CONCOURSE,,0,,,exact_code_tuple_ranked,Bronx|Brooklyn|Manhattan|Queens|Staten Island,,,,unmatched,,,,0.0,,,"[{""borough"":""Bronx"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Brooklyn"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""}]"
1496391950,40404|40404,18,WEST,97,97,,,exact_code_tuple_ranked,Bronx|Brooklyn|Manhattan|Queens|Staten Island,,,,unmatched,,,,0.0,,,"[{""borough"":""Bronx"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Brooklyn"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""}]"
1499468878,40404|40404,1917,116 WEST,,0,,,exact_code_tuple_ranked,Bronx|Brooklyn|Manhattan|Queens|Staten Island,,,,unmatched,,,,0.0,,,"[{""borough"":""Bronx"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Brooklyn"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""}]"
1456123660,40404|40404,,JAMAICA STATION,,0,,,exact_code_tuple_ranked,Bronx|Brooklyn|Manhattan|Queens|Staten Island,,,,unmatched,,,,0.0,,,"[{""borough"":""Bronx"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Brooklyn"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""}]"
1492170252,40404|40404,341,WISON AVE,,0,,,exact_code_tuple_ranked,Bronx|Brooklyn|Manhattan|Queens|Staten Island,,,,unmatched,,,,0.0,,,"[{""borough"":""Bronx"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Brooklyn"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""}]"
1494198587,40404|40404,2324,GRAND CONCOURSE,86,86,,,exact_code_tuple_ranked,Bronx|Brooklyn|Manhattan|Queens|Staten Island,,,,unmatched,,,,0.0,,,"[{""borough"":""Bronx"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Brooklyn"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""}]"
1494167396,40404|40404,1750,MONTGOMERY,86,86,,,exact_code_tuple_ranked,Bronx|Brooklyn|Manhattan|Queens|Staten Island,,,,unmatched,,,,0.0,,,"[{""borough"":""Bronx"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Brooklyn"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""}]"
1476343858,40404|40404,137-58,NORTHERN BLVD,,0,,,exact_code_tuple_ranked,Bronx|Brooklyn|Manhattan|Queens|Staten Island,,,,unmatched,,,,0.0,,,"[{""borough"":""Bronx"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Brooklyn"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""}]"
