weather_date,weather_code,temperature_2m_max,temperature_2m_min,precipitation_sum,wind_speed_10m_max,weather_condition
2016-09-22,3,27.1,16.3,0.0,10.5,Overcast
2016-09-23,3,29.4,15.6,0.0,8.8,Overcast
2016-09-24,53,21.3,14.7,3.6,21.1,Moderate drizzle
2016-09-25,0,20.2,11.2,0.0,11.7,Clear sky
2016-09-26,3,21.3,11.3,0.0,14.9,Overcast
2016-09-27,61,22.7,16.2,6.2,12.4,Slight rain
2016-09-28,51,21.7,12.9,1.2,21.0,Light drizzle
2016-09-29,53,18.2,14.6,3.4,24.0,Moderate drizzle
2016-09-30,61,15.4,13.7,13.6,24.9,Slight rain
2016-10-01,51,17.3,14.0,0.2,21.9,Light drizzle
2016-10-02,51,17.2,14.5,0.5,11.9,Light drizzle
2016-10-03,3,22.0,14.9,0.0,7.6,Overcast
2016-10-04,3,19.3,14.7,0.0,16.2,Overcast
2016-10-05,0,18.6,11.5,0.0,12.3,Clear sky
2016-10-06,3,21.3,11.4,0.0,9.1,Overcast
2016-10-07,3,21.8,11.2,0.0,10.4,Overcast
2016-10-08,55,20.1,12.8,3.3,7.3,Dense drizzle
2016-10-09,61,16.9,12.0,13.2,24.9,Slight rain
2016-10-10,0,16.6,8.6,0.0,20.8,Clear sky
2016-10-11,3,15.8,6.4,0.0,10.5,Overcast
2016-10-12,3,17.8,10.6,0.0,9.2,Overcast
2016-10-13,51,19.8,10.5,0.4,17.0,Light drizzle
2016-10-14,2,16.3,8.4,0.0,15.6,Partly cloudy
2016-10-15,0,17.2,6.3,0.0,10.9,Clear sky
2016-10-16,3,21.3,8.8,0.0,14.8,Overcast
2016-10-17,53,25.8,15.2,0.7,13.4,Moderate drizzle
2016-10-18,1,26.8,15.8,0.0,16.5,Mainly clear
2016-10-19,1,28.1,17.6,0.0,16.6,Mainly clear
2016-10-20,51,20.9,14.6,0.2,17.9,Light drizzle
2016-10-21,53,20.8,18.5,5.4,13.1,Moderate drizzle
2016-10-22,63,17.7,8.2,28.0,26.7,Moderate rain
2016-10-23,3,15.8,7.3,0.0,32.0,Overcast
2016-10-24,53,15.8,9.0,2.3,21.3,Moderate drizzle
2016-10-25,3,11.3,6.2,0.0,23.9,Overcast
2016-10-26,3,10.1,3.2,0.0,14.8,Overcast
2016-10-27,61,13.3,5.4,14.5,18.6,Slight rain
2016-10-28,53,13.6,5.4,0.6,28.4,Moderate drizzle
2016-10-29,3,17.2,2.6,0.0,17.8,Overcast
2016-10-30,63,23.1,12.7,8.7,14.8,Moderate rain
2016-10-31,3,12.0,5.6,0.0,19.8,Overcast
2016-11-01,3,14.0,3.9,0.0,10.4,Overcast
2016-11-02,3,20.4,9.1,0.0,11.2,Overcast
2016-11-03,51,21.1,12.3,0.4,19.9,Light drizzle
2016-11-04,3,14.6,7.6,0.0,15.9,Overcast
2016-11-05,2,16.8,4.2,0.0,15.2,Partly cloudy
2016-11-06,3,13.2,6.1,0.0,19.6,Overcast
2016-11-07,2,11.4,3.7,0.0,13.8,Partly cloudy
2016-11-08,3,17.8,2.5,0.0,10.8,Overcast
2016-11-09,53,13.9,7.6,3.3,17.8,Moderate drizzle
2016-11-10,3,13.0,4.3,0.0,20.1,Overcast
2016-11-11,1,15.3,4.7,0.0,25.5,Mainly clear
2016-11-12,1,9.6,1.4,0.0,17.7,Mainly clear
2016-11-13,3,15.1,2.3,0.0,14.5,Overcast
2016-11-14,3,15.9,1.9,0.0,12.9,Overcast
2016-11-15,63,8.9,7.3,23.1,21.3,Moderate rain
2016-11-16,3,15.8,6.2,0.0,12.5,Overcast
2016-11-17,0,15.6,6.6,0.0,16.1,Clear sky
2016-11-18,0,17.2,3.8,0.0,10.6,Clear sky
2016-11-19,53,15.6,4.8,1.5,13.5,Moderate drizzle
2016-11-20,73,7.5,2.2,10.2,31.4,Moderate snow fall
2016-11-21,3,4.1,1.3,0.0,32.9,Overcast
2016-11-22,3,4.8,0.8,0.0,29.0,Overcast
2016-11-23,3,7.1,-0.6,0.0,16.0,Overcast
2016-11-24,53,10.6,2.5,0.7,10.0,Moderate drizzle
2016-11-25,51,11.7,5.8,1.4,6.6,Light drizzle
2016-11-26,51,10.0,3.6,0.2,14.3,Light drizzle
2016-11-27,3,8.9,1.7,0.0,17.3,Overcast
2016-11-28,3,10.0,-0.9,0.0,9.7,Overcast
2016-11-29,63,13.9,3.9,19.4,21.2,Moderate rain
2016-11-30,63,13.6,9.8,18.9,19.8,Moderate rain
2016-12-01,61,14.7,5.3,7.4,25.8,Slight rain
2016-12-02,3,9.8,3.0,0.0,21.8,Overcast
2016-12-03,3,7.4,3.0,0.0,26.8,Overcast
2016-12-04,3,6.8,1.6,0.0,12.4,Overcast
2016-12-05,71,8.4,2.0,6.1,15.9,Slight snow fall
2016-12-06,61,6.7,-0.8,5.5,16.5,Slight rain
2016-12-07,55,6.9,3.5,4.0,16.9,Dense drizzle
2016-12-08,3,6.7,0.0,0.0,18.7,Overcast
2016-12-09,3,3.6,-1.5,0.0,28.5,Overcast
2016-12-10,3,1.4,-3.4,0.0,17.1,Overcast
2016-12-11,71,1.5,-4.8,0.6,10.2,Slight snow fall
2016-12-12,61,7.8,-0.3,10.7,16.1,Slight rain
2016-12-13,3,4.7,-1.8,0.0,14.0,Overcast
2016-12-14,3,5.2,-1.3,0.0,17.4,Overcast
2016-12-15,71,-0.3,-6.4,0.0,33.3,Slight snow fall
2016-12-16,3,-2.9,-7.6,0.0,26.6,Overcast
2016-12-17,75,2.1,-4.0,14.0,11.0,Heavy snow fall
2016-12-18,61,13.0,-1.2,4.5,25.2,Slight rain
2016-12-19,3,-1.6,-5.1,0.0,17.2,Overcast
2016-12-20,3,-0.2,-7.3,0.0,10.1,Overcast
2016-12-21,3,5.0,-3.4,0.0,13.7,Overcast
2016-12-22,3,7.6,-2.6,0.0,16.7,Overcast
2016-12-23,3,7.1,-1.1,0.0,13.7,Overcast
2016-12-24,61,6.1,1.3,9.1,14.7,Slight rain
2016-12-25,2,9.0,-2.4,0.0,12.5,Partly cloudy
2016-12-26,3,8.4,-1.8,0.0,13.0,Overcast
2016-12-27,53,14.4,2.4,0.8,26.5,Moderate drizzle
2016-12-28,3,4.8,-1.3,0.0,16.6,Overcast
2016-12-29,61,6.4,-3.0,10.2,17.4,Slight rain
2016-12-30,2,4.6,-0.9,0.0,23.4,Partly cloudy
2016-12-31,3,5.0,-2.5,0.0,24.9,Overcast
2017-01-01,51,7.4,-0.5,0.1,23.1,Light drizzle
2017-01-02,53,4.2,-0.9,5.8,20.6,Moderate drizzle
2017-01-03,61,6.2,3.6,7.0,28.3,Slight rain
2017-01-04,53,9.8,1.8,0.8,32.4,Moderate drizzle
2017-01-05,3,0.9,-4.0,0.0,26.8,Overcast
2017-01-06,73,0.8,-3.8,1.8,15.4,Moderate snow fall
2017-01-07,73,-4.3,-6.4,7.2,24.4,Moderate snow fall
2017-01-08,71,-5.3,-11.3,0.1,25.8,Slight snow fall
2017-01-09,3,-6.8,-16.0,0.0,14.6,Overcast
2017-01-10,51,3.5,-12.8,0.4,21.4,Light drizzle
2017-01-11,61,10.4,3.5,4.8,30.6,Slight rain
2017-01-12,61,16.0,6.4,7.6,29.7,Slight rain
2017-01-13,3,15.1,0.0,0.0,27.6,Overcast
2017-01-14,71,0.1,-3.8,1.0,13.8,Slight snow fall
2017-01-15,3,4.3,-2.8,0.0,14.4,Overcast
2017-01-16,3,5.1,-4.8,0.0,13.0,Overcast
2017-01-17,55,5.1,1.6,5.7,14.3,Dense drizzle
2017-01-18,51,4.4,3.1,0.5,15.8,Light drizzle
2017-01-19,3,9.9,2.0,0.0,14.1,Overcast
2017-01-20,53,6.7,0.6,3.1,10.5,Moderate drizzle
2017-01-21,51,11.7,4.6,0.1,13.0,Light drizzle
2017-01-22,51,8.9,5.1,0.3,27.9,Light drizzle
2017-01-23,63,6.0,1.8,14.2,40.8,Moderate rain
2017-01-24,63,3.8,1.7,34.1,42.9,Moderate rain
2017-01-25,53,10.8,0.6,0.7,28.4,Moderate drizzle
2017-01-26,53,10.5,4.4,1.6,30.2,Moderate drizzle
2017-01-27,51,6.6,1.6,0.1,30.5,Light drizzle
2017-01-28,3,4.2,-1.3,0.0,28.8,Overcast
2017-01-29,3,6.4,-0.6,0.0,24.3,Overcast
2017-01-30,3,3.0,-3.0,0.0,24.0,Overcast
2017-01-31,73,0.8,-4.9,1.2,18.8,Moderate snow fall
2017-02-01,3,8.4,-2.7,0.0,28.6,Overcast
2017-02-02,3,6.4,-2.3,0.0,27.2,Overcast
2017-02-03,3,1.5,-5.6,0.0,18.4,Overcast
2017-02-04,3,1.3,-5.9,0.0,25.0,Overcast
2017-02-05,51,6.8,-2.6,0.1,20.5,Light drizzle
2017-02-06,3,8.3,-1.4,0.0,16.2,Overcast
2017-02-07,61,4.9,0.3,4.2,17.5,Slight rain
2017-02-08,53,15.4,3.5,0.7,22.0,Moderate drizzle
2017-02-09,75,4.4,-7.8,23.5,36.6,Heavy snow fall
2017-02-10,71,-2.0,-10.2,0.2,22.7,Slight snow fall
2017-02-11,73,5.0,-2.8,0.8,12.2,Moderate snow fall
2017-02-12,73,2.5,-1.3,10.6,19.7,Moderate snow fall
2017-02-13,3,2.5,-2.0,0.0,36.9,Overcast
2017-02-14,3,3.8,-4.7,0.0,22.4,Overcast
2017-02-15,51,7.7,-2.0,0.5,25.3,Light drizzle
2017-02-16,3,2.1,-3.0,0.0,34.0,Overcast
2017-02-17,3,5.5,-3.8,0.0,22.6,Overcast
2017-02-18,3,15.5,-2.8,0.0,21.0,Overcast
2017-02-19,3,18.8,6.7,0.0,18.4,Overcast
2017-02-20,1,11.1,2.8,0.0,22.3,Mainly clear
2017-02-21,3,6.7,-2.1,0.0,19.8,Overcast
2017-02-22,51,12.8,2.6,0.2,13.3,Light drizzle
2017-02-23,3,18.0,3.5,0.0,20.0,Overcast
2017-02-24,53,19.5,9.9,0.9,24.5,Moderate drizzle
2017-02-25,63,14.1,8.6,9.5,27.7,Moderate rain
2017-02-26,2,7.2,0.9,0.0,28.0,Partly cloudy
2017-02-27,3,11.9,-0.8,0.0,22.2,Overcast
2017-02-28,51,14.8,2.8,0.7,16.9,Light drizzle
2017-03-01,61,22.0,9.7,4.5,42.4,Slight rain
2017-03-02,3,16.1,2.4,0.0,43.3,Overcast
2017-03-03,51,4.0,-3.5,0.3,27.6,Light drizzle
2017-03-04,3,-0.4,-7.8,0.0,39.0,Overcast
2017-03-05,0,2.7,-9.6,0.0,25.8,Clear sky
2017-03-06,3,4.2,-5.6,0.0,17.1,Overcast
2017-03-07,61,11.9,3.2,6.7,22.2,Slight rain
2017-03-08,51,14.8,7.4,0.8,29.3,Light drizzle
2017-03-09,3,14.1,8.2,0.0,32.0,Overcast
2017-03-10,75,7.4,-3.2,8.4,28.9,Heavy snow fall
2017-03-11,3,-0.5,-8.1,0.0,34.3,Overcast
2017-03-12,3,0.6,-7.2,0.0,28.5,Overcast
2017-03-13,71,0.3,-7.1,0.1,15.7,Slight snow fall
2017-03-14,75,0.2,-5.5,46.7,49.8,Heavy snow fall
2017-03-15,71,-3.3,-8.1,0.6,34.5,Slight snow fall
2017-03-16,3,1.6,-7.2,0.0,24.1,Overcast
2017-03-17,3,4.2,-6.5,0.0,18.2,Overcast
2017-03-18,71,2.5,-7.4,2.5,22.3,Slight snow fall
2017-03-19,3,5.3,-1.1,0.0,21.9,Overcast
2017-03-20,3,10.8,-3.8,0.0,18.1,Overcast
2017-03-21,3,14.1,2.0,0.0,18.1,Overcast
2017-03-22,3,4.4,-4.7,0.0,39.9,Overcast
2017-03-23,0,5.8,-6.7,0.0,22.2,Clear sky
2017-03-24,3,12.4,-2.0,0.0,25.0,Overcast
2017-03-25,51,15.9,5.1,1.8,26.8,Light drizzle
2017-03-26,51,6.7,2.6,0.3,22.4,Light drizzle
2017-03-27,61,12.4,4.2,9.5,13.2,Slight rain
2017-03-28,61,9.5,4.6,12.3,16.1,Slight rain
2017-03-29,51,14.6,4.2,0.2,23.1,Light drizzle
2017-03-30,51,10.1,0.2,0.1,17.6,Light drizzle
2017-03-31,63,5.6,3.0,27.1,34.9,Moderate rain
2017-04-01,55,8.8,3.0,1.1,33.0,Dense drizzle
2017-04-02,3,15.6,2.0,0.0,25.3,Overcast
2017-04-03,3,15.1,2.1,0.0,21.1,Overcast
2017-04-04,63,12.4,7.4,17.9,28.8,Moderate rain
2017-04-05,3,17.0,6.6,0.0,19.3,Overcast
2017-04-06,65,14.1,4.4,25.4,39.8,Heavy rain
2017-04-07,51,9.9,4.2,0.8,30.2,Light drizzle
2017-04-08,2,13.2,2.7,0.0,27.9,Partly cloudy
2017-04-09,3,17.5,2.0,0.0,16.8,Overcast
2017-04-10,3,21.5,5.9,0.0,18.8,Overcast
2017-04-11,3,23.8,11.9,0.0,17.4,Overcast
2017-04-12,51,22.6,10.9,0.4,17.2,Light drizzle
2017-04-13,3,17.2,6.8,0.0,25.3,Overcast
2017-04-14,3,15.9,5.3,0.0,18.6,Overcast
2017-04-15,53,14.8,5.6,0.6,23.1,Moderate drizzle
2017-04-16,51,27.9,13.7,0.5,29.3,Light drizzle
2017-04-17,51,21.5,13.8,0.1,23.8,Light drizzle
2017-04-18,3,17.1,7.8,0.0,26.3,Overcast
2017-04-19,53,9.7,6.6,1.2,26.5,Moderate drizzle
2017-04-20,53,18.5,9.2,2.4,18.3,Moderate drizzle
2017-04-21,61,13.8,9.1,6.1,16.5,Slight rain
2017-04-22,53,12.9,9.4,3.1,19.4,Moderate drizzle
2017-04-23,3,17.0,6.1,0.0,16.2,Overcast
2017-04-24,51,12.9,7.5,0.3,12.0,Light drizzle
2017-04-25,61,11.9,9.6,11.2,34.6,Slight rain
2017-04-26,61,16.7,10.9,5.9,27.4,Slight rain
2017-04-27,3,19.3,12.4,0.0,18.9,Overcast
2017-04-28,51,26.0,12.2,0.2,20.4,Light drizzle
2017-04-29,63,27.8,14.9,8.9,31.1,Moderate rain
2017-04-30,51,18.5,10.4,0.7,24.8,Light drizzle
2017-05-01,51,22.5,10.6,0.5,27.8,Light drizzle
2017-05-02,51,22.9,14.7,0.7,38.2,Light drizzle
2017-05-03,3,16.2,10.6,0.0,31.6,Overcast
2017-05-04,3,15.2,6.5,0.0,24.5,Overcast
2017-05-05,63,16.5,10.4,32.5,31.0,Moderate rain
2017-05-06,61,18.8,11.6,4.5,30.9,Slight rain
2017-05-07,51,13.6,8.4,0.4,23.5,Light drizzle
2017-05-08,3,13.8,6.1,0.0,27.8,Overcast
2017-05-09,51,15.6,6.7,0.2,22.7,Light drizzle
2017-05-10,3,16.9,8.0,0.0,15.3,Overcast
2017-05-11,3,15.8,7.9,0.0,14.7,Overcast
2017-05-12,3,14.4,7.4,0.0,19.8,Overcast
2017-05-13,63,10.5,8.6,33.6,26.9,Moderate rain
2017-05-14,61,18.1,7.8,4.9,24.9,Slight rain
2017-05-15,3,18.7,10.2,0.0,35.4,Overcast
2017-05-16,3,24.2,9.8,0.0,18.4,Overcast
2017-05-17,3,30.6,13.1,0.0,21.2,Overcast
2017-05-18,3,31.8,20.4,0.0,23.7,Overcast
2017-05-19,53,29.6,19.7,1.0,24.7,Moderate drizzle
2017-05-20,51,17.9,12.3,0.2,23.9,Light drizzle
2017-05-21,3,17.4,10.3,0.0,21.4,Overcast
2017-05-22,63,15.7,12.4,16.0,15.1,Moderate rain
2017-05-23,3,20.5,14.5,0.0,12.8,Overcast
2017-05-24,55,19.5,13.9,1.8,17.0,Dense drizzle
2017-05-25,61,16.2,12.4,17.5,27.0,Slight rain
2017-05-26,61,22.5,12.7,6.5,25.0,Slight rain
2017-05-27,51,21.7,13.8,0.2,12.6,Light drizzle
2017-05-28,51,19.9,13.2,0.7,22.2,Light drizzle
2017-05-29,55,15.4,13.1,5.6,14.8,Dense drizzle
2017-05-30,53,15.2,13.0,0.7,21.3,Moderate drizzle
2017-05-31,61,23.0,14.1,3.8,14.1,Slight rain
2017-06-01,2,24.9,14.0,0.0,23.7,Partly cloudy
2017-06-02,51,23.1,12.4,0.3,29.0,Light drizzle
2017-06-03,53,21.5,11.1,1.8,24.0,Moderate drizzle
2017-06-04,51,21.1,10.8,0.5,17.8,Light drizzle
2017-06-05,61,22.2,14.4,3.7,16.2,Slight rain
2017-06-06,53,15.6,11.6,1.0,18.9,Moderate drizzle
2017-06-07,51,18.6,10.6,0.4,17.1,Light drizzle
2017-06-08,3,20.0,10.5,0.0,16.7,Overcast
2017-06-09,53,24.6,10.3,0.8,19.6,Moderate drizzle
2017-06-10,3,28.1,14.6,0.0,22.2,Overcast
2017-06-11,2,32.0,19.2,0.0,16.9,Partly cloudy
2017-06-12,1,33.5,19.4,0.0,16.8,Mainly clear
2017-06-13,53,34.3,21.1,1.0,18.1,Moderate drizzle
2017-06-14,53,26.4,18.8,4.4,18.9,Moderate drizzle
2017-06-15,3,22.2,16.6,0.0,22.2,Overcast
2017-06-16,53,22.4,16.4,1.3,20.0,Moderate drizzle
2017-06-17,63,22.6,18.5,7.9,19.9,Moderate rain
2017-06-18,63,27.5,19.9,13.5,22.9,Moderate rain
2017-06-19,63,28.6,21.5,20.1,26.7,Moderate rain
2017-06-20,53,28.1,20.1,1.5,24.5,Moderate drizzle
2017-06-21,61,27.0,19.9,2.8,24.5,Slight rain
2017-06-22,3,26.1,17.0,0.0,18.9,Overcast
2017-06-23,53,28.8,22.4,2.5,28.3,Moderate drizzle
2017-06-24,63,28.5,22.0,21.5,26.1,Moderate rain
2017-06-25,51,26.9,18.0,0.1,17.6,Light drizzle
2017-06-26,3,25.2,17.4,0.0,23.4,Overcast
2017-06-27,63,22.9,16.5,9.2,14.9,Moderate rain
2017-06-28,3,25.0,14.6,0.0,23.7,Overcast
2017-06-29,51,27.7,16.9,0.1,29.5,Light drizzle
2017-06-30,53,31.0,22.2,0.8,23.4,Moderate drizzle
2017-07-01,55,27.2,22.1,2.2,22.5,Dense drizzle
2017-07-02,51,30.6,21.0,0.3,16.4,Light drizzle
2017-07-03,63,31.5,19.9,2.8,16.6,Moderate rain
2017-07-04,3,27.8,20.5,0.0,14.0,Overcast
2017-07-05,3,28.6,20.2,0.0,22.3,Overcast
2017-07-06,53,24.2,20.2,2.6,15.9,Moderate drizzle
2017-07-07,65,26.0,19.8,59.8,18.6,Heavy rain
2017-07-08,3,29.8,20.2,0.0,24.3,Overcast
2017-07-09,3,27.2,17.7,0.0,21.3,Overcast
2017-07-10,53,26.8,17.2,1.2,21.0,Moderate drizzle
2017-07-11,61,28.5,21.1,4.5,19.8,Slight rain
2017-07-12,63,30.9,22.8,6.4,17.7,Moderate rain
2017-07-13,61,33.1,23.3,3.2,21.3,Slight rain
2017-07-14,61,23.5,18.8,7.7,17.6,Slight rain
2017-07-15,51,28.6,20.5,0.3,17.1,Light drizzle
2017-07-16,2,28.4,19.1,0.0,18.2,Partly cloudy
2017-07-17,51,27.8,20.7,0.1,23.3,Light drizzle
2017-07-18,53,28.7,21.0,1.1,17.4,Moderate drizzle
2017-07-19,3,32.1,22.4,0.0,17.7,Overcast
2017-07-20,51,34.0,22.7,0.1,19.2,Light drizzle
2017-07-21,3,33.3,23.6,0.0,16.5,Overcast
2017-07-22,61,30.2,23.0,4.2,16.2,Slight rain
2017-07-23,63,25.0,22.8,19.5,19.3,Moderate rain
2017-07-24,65,22.6,17.6,37.6,31.3,Heavy rain
2017-07-25,65,21.5,17.0,22.2,15.1,Heavy rain
2017-07-26,3,23.0,18.1,0.0,16.1,Overcast
2017-07-27,51,24.9,17.4,1.2,15.0,Light drizzle
2017-07-28,53,27.1,20.0,0.9,10.4,Moderate drizzle
2017-07-29,63,23.9,17.4,6.5,28.2,Moderate rain
2017-07-30,0,26.2,15.9,0.0,18.4,Clear sky
2017-07-31,3,29.0,15.6,0.0,11.2,Overcast
2017-08-01,2,29.3,19.0,0.0,9.7,Partly cloudy
2017-08-02,63,27.4,21.0,9.4,12.4,Moderate rain
2017-08-03,3,27.6,19.5,0.0,18.3,Overcast
2017-08-04,63,26.1,20.7,13.1,25.0,Moderate rain
2017-08-05,63,26.5,20.3,13.2,21.2,Moderate rain
2017-08-06,3,26.0,16.9,0.0,18.3,Overcast
2017-08-07,65,20.3,17.3,32.4,16.3,Heavy rain
2017-08-08,51,24.4,18.2,0.3,15.6,Light drizzle
2017-08-09,1,26.8,16.2,0.0,13.0,Mainly clear
2017-08-10,3,27.6,16.9,0.0,16.6,Overcast
2017-08-11,51,25.5,17.8,0.3,20.5,Light drizzle
2017-08-12,63,24.0,19.3,11.6,16.9,Moderate rain
2017-08-13,3,28.4,19.9,0.0,16.7,Overcast
2017-08-14,51,25.9,19.0,0.3,12.0,Light drizzle
2017-08-15,63,24.3,21.2,12.4,15.3,Moderate rain
2017-08-16,3,29.6,20.0,0.0,13.6,Overcast
2017-08-17,3,25.7,19.4,0.0,18.6,Overcast
2017-08-18,61,28.4,22.9,12.7,25.3,Slight rain
2017-08-19,51,29.5,22.3,0.3,14.7,Light drizzle
2017-08-20,2,28.1,20.4,0.0,18.6,Partly cloudy
2017-08-21,3,29.0,18.5,0.0,25.2,Overcast
2017-08-22,51,31.5,22.0,0.5,25.3,Light drizzle
2017-08-23,63,27.9,20.1,8.0,19.3,Moderate rain
2017-08-24,3,26.5,18.0,0.0,16.3,Overcast
2017-08-25,51,24.6,16.8,0.1,16.8,Light drizzle
2017-08-26,1,23.9,16.8,0.0,12.4,Mainly clear
2017-08-27,3,23.8,15.5,0.0,15.4,Overcast
2017-08-28,3,23.3,16.6,0.0,22.8,Overcast
2017-08-29,55,20.6,17.0,5.2,22.7,Dense drizzle
2017-08-30,61,25.2,15.9,2.9,22.6,Slight rain
2017-08-31,3,27.0,17.0,0.0,20.1,Overcast
2017-09-01,3,21.2,12.6,0.0,23.6,Overcast
2017-09-02,63,19.2,12.3,10.8,15.1,Moderate rain
2017-09-03,63,20.4,15.0,16.3,22.0,Moderate rain
2017-09-04,3,27.1,15.2,0.0,22.4,Overcast
2017-09-05,51,28.8,19.4,0.1,21.9,Light drizzle
2017-09-06,63,20.6,17.1,20.6,21.0,Moderate rain
2017-09-07,61,22.1,16.1,3.4,21.5,Slight rain
2017-09-08,51,21.6,13.4,0.1,19.1,Light drizzle
2017-09-09,3,20.9,12.6,0.0,21.1,Overcast
2017-09-10,1,21.2,13.1,0.0,18.4,Mainly clear
2017-09-11,3,24.5,12.1,0.0,13.1,Overcast
2017-09-12,3,25.9,14.1,0.0,12.3,Overcast
2017-09-13,3,26.5,14.1,0.0,17.7,Overcast
2017-09-14,53,25.5,18.7,1.3,18.8,Moderate drizzle
2017-09-15,51,26.0,17.4,0.3,10.2,Light drizzle
2017-09-16,51,25.9,19.0,0.7,13.4,Light drizzle
2017-09-17,51,25.9,19.5,0.7,13.7,Light drizzle
2017-09-18,51,24.2,19.1,0.3,18.1,Light drizzle
2017-09-19,51,25.5,19.6,0.5,29.8,Light drizzle
2017-09-20,3,25.4,19.9,0.0,28.8,Overcast
2017-09-21,3,26.8,20.4,0.0,20.3,Overcast
2017-09-22,3,26.1,18.3,0.0,24.6,Overcast
2017-09-23,1,28.8,18.8,0.0,18.4,Mainly clear
2017-09-24,0,31.5,19.1,0.0,11.6,Clear sky
2017-09-25,2,29.8,20.4,0.0,16.5,Partly cloudy
2017-09-26,3,27.6,20.0,0.0,15.7,Overcast
2017-09-27,51,29.0,20.8,0.4,12.4,Light drizzle
2017-09-28,1,24.9,16.1,0.0,26.5,Mainly clear
2017-09-29,3,19.8,12.6,0.0,20.0,Overcast
2017-09-30,51,17.4,12.4,0.5,28.0,Light drizzle
2017-10-01,0,19.5,10.1,0.0,14.1,Clear sky
2017-10-02,0,21.2,10.8,0.0,13.7,Clear sky
2017-10-03,3,19.4,11.7,0.0,17.4,Overcast
2017-10-04,3,24.5,11.1,0.0,19.9,Overcast
2017-10-05,53,29.5,16.7,2.2,19.8,Moderate drizzle
2017-10-06,51,27.5,17.0,0.2,14.5,Light drizzle
2017-10-07,51,25.2,16.9,0.1,29.0,Light drizzle
2017-10-08,61,25.1,21.4,5.8,24.5,Slight rain
2017-10-09,61,23.4,21.8,18.2,33.7,Slight rain
2017-10-10,3,26.2,17.0,0.0,18.7,Overcast
2017-10-11,53,22.4,17.2,1.7,19.6,Moderate drizzle
2017-10-12,51,16.9,13.9,1.6,25.4,Light drizzle
2017-10-13,51,17.8,12.6,0.3,17.3,Light drizzle
2017-10-14,51,22.3,16.1,0.6,12.8,Light drizzle
2017-10-15,51,23.7,17.5,0.4,25.0,Light drizzle
2017-10-16,61,20.7,9.4,3.0,26.2,Slight rain
2017-10-17,0,14.4,6.5,0.0,17.3,Clear sky
2017-10-18,0,21.1,8.5,0.0,13.5,Clear sky
2017-10-19,3,21.2,10.4,0.0,20.2,Overcast
2017-10-20,2,21.9,13.2,0.0,20.0,Partly cloudy
2017-10-21,3,23.9,9.8,0.0,12.1,Overcast
2017-10-22,3,21.4,10.6,0.0,13.4,Overcast
2017-10-23,51,21.6,13.4,0.4,28.7,Light drizzle
2017-10-24,63,23.4,17.6,25.1,39.5,Moderate rain
2017-10-25,51,18.8,13.9,0.1,15.3,Light drizzle
2017-10-26,53,14.2,10.1,3.6,24.9,Moderate drizzle
2017-10-27,1,16.4,6.8,0.0,15.1,Mainly clear
2017-10-28,3,19.6,9.1,0.0,27.7,Overcast
2017-10-29,65,18.1,16.1,53.7,48.8,Heavy rain
2017-10-30,53,17.0,8.8,3.4,37.8,Moderate drizzle
2017-10-31,2,13.1,7.2,0.0,28.0,Partly cloudy
2017-11-01,3,15.6,4.8,0.0,16.9,Overcast
2017-11-02,3,20.5,11.9,0.0,17.4,Overcast
2017-11-03,3,23.2,11.4,0.0,24.7,Overcast
2017-11-04,3,12.5,7.8,0.0,18.9,Overcast
2017-11-05,55,16.2,11.2,2.1,18.8,Dense drizzle
2017-11-06,51,17.7,8.7,2.1,21.8,Light drizzle
2017-11-07,61,10.0,4.7,10.4,25.1,Slight rain
2017-11-08,55,9.0,3.9,1.7,25.6,Dense drizzle
2017-11-09,3,11.4,4.4,0.0,15.5,Overcast
2017-11-10,3,10.9,-3.4,0.0,33.3,Overcast
2017-11-11,3,3.1,-3.8,0.0,20.6,Overcast
2017-11-12,3,7.3,-1.0,0.0,8.9,Overcast
2017-11-13,53,7.2,2.8,3.3,18.7,Moderate drizzle
2017-11-14,3,8.1,1.6,0.0,17.0,Overcast
2017-11-15,3,9.0,1.9,0.0,12.8,Overcast
2017-11-16,55,13.1,6.7,4.0,29.3,Dense drizzle
2017-11-17,3,8.2,2.0,0.0,28.7,Overcast
2017-11-18,53,9.9,0.2,3.1,19.1,Moderate drizzle
2017-11-19,63,14.1,5.5,8.0,38.3,Moderate rain
2017-11-20,3,8.1,1.4,0.0,28.8,Overcast
2017-11-21,3,13.4,3.8,0.0,25.0,Overcast
2017-11-22,61,10.8,2.2,4.3,29.6,Slight rain
2017-11-23,1,5.8,-0.9,0.0,18.6,Mainly clear
2017-11-24,0,8.9,-0.9,0.0,13.0,Clear sky
2017-11-25,3,12.6,1.8,0.0,16.4,Overcast
2017-11-26,3,9.1,2.4,0.0,25.3,Overcast
2017-11-27,3,9.9,2.5,0.0,26.6,Overcast
2017-11-28,3,10.9,-0.4,0.0,20.7,Overcast
2017-11-29,3,15.8,4.6,0.0,24.2,Overcast
2017-11-30,3,10.9,1.1,0.0,18.1,Overcast
2017-12-01,51,10.9,2.9,0.6,18.3,Light drizzle
2017-12-02,3,7.8,0.2,0.0,8.5,Overcast
2017-12-03,3,10.2,1.6,0.0,6.8,Overcast
2017-12-04,3,9.2,-0.3,0.0,15.3,Overcast
2017-12-05,63,15.5,9.1,10.0,26.6,Moderate rain
